CCTV,#genre#
CCTV央视文化精品,https://live.goodiptv.club/api/yqgd.php?id=whjp
CCTV卫生健康,https://live.goodiptv.club/api/yqgd.php?id=wsjk
中央新影－发现之旅,https://live.goodiptv.club/api/yqgd.php?id=fxzl
中央新影－老故事,https://live.goodiptv.club/api/yqgd.php?id=lgs
央广购物,https://live.goodiptv.club/api/yqgd.php?id=yggw
书画,https://live.goodiptv.club/api/yqgd.php?id=sh
CGTN,https://live.goodiptv.club/api/yqgd.php?id=cgtn
CETV1,https://live.goodiptv.club/api/yqgd.php?id=cetv1
CETV4,https://live.goodiptv.club/api/yqgd.php?id=cetv4
CHC高清电影,https://live.goodiptv.club/api/yqgd.php?id=chcgqdy
CHC动作电影,https://live.goodiptv.club/api/yqgd.php?id=chcdzdy
CHC动作电影2,https://live.goodiptv.club/api/yqgd.php?id=chdzdy2
CHC家庭影院,https://live.goodiptv.club/api/yqgd.php?id=chcjtyy
CHC家庭影院2,https://live.goodiptv.club/api/yqgd.php?id=chcjtyy2
北京卫视HD,https://live.goodiptv.club/api/yqgd.php?id=bjwshd
东方卫视HD,https://live.goodiptv.club/api/yqgd.php?id=dfwshd
天津卫视HD,https://live.goodiptv.club/api/yqgd.php?id=tjwshd
重庆卫视HD,https://live.goodiptv.club/api/yqgd.php?id=cqwshd
黑龙江卫视HD,https://live.goodiptv.club/api/yqgd.php?id=hljwshd
吉林卫视HD,https://live.goodiptv.club/api/yqgd.php?id=jlwshd
辽宁卫视HD,https://live.goodiptv.club/api/yqgd.php?id=lnwshd
内蒙古卫视,https://live.goodiptv.club/api/yqgd.php?id=nmws
宁夏卫视,https://live.goodiptv.club/api/yqgd.php?id=nxws
甘肃卫视,https://live.goodiptv.club/api/yqgd.php?id=gsws
青海卫视,https://live.goodiptv.club/api/yqgd.php?id=qhws
河北卫视HD,https://live.goodiptv.club/api/yqgd.php?id=hbwshd
山西卫视HD,https://live.goodiptv.club/api/yqgd.php?id=sxiwshd
山东卫视HD,https://live.goodiptv.club/api/yqgd.php?id=sdwshd
安徽卫视HD,https://live.goodiptv.club/api/yqgd.php?id=ahwshd
湖北卫视HD,https://live.goodiptv.club/api/yqgd.php?id=hubwshd
湖南卫视HD,https://live.goodiptv.club/api/yqgd.php?id=hunwshd
江西卫视HD,https://live.goodiptv.club/api/yqgd.php?id=jxwshd
江苏卫视HD,https://live.goodiptv.club/api/yqgd.php?id=jswshd
浙江卫视HD,https://live.goodiptv.club/api/yqgd.php?id=zjwshd
东南卫视,https://live.goodiptv.club/api/yqgd.php?id=dnws
广东卫视,https://live.goodiptv.club/api/yqgd.php?id=gdws
深圳卫视HD,https://live.goodiptv.club/api/yqgd.php?id=szwshd
广西卫视,https://live.goodiptv.club/api/yqgd.php?id=gxws
云南卫视,https://live.goodiptv.club/api/yqgd.php?id=ynws
贵州卫视,https://live.goodiptv.club/api/yqgd.php?id=gzws
四川卫视HD,https://live.goodiptv.club/api/yqgd.php?id=scwshd
新疆卫视,https://live.goodiptv.club/api/yqgd.php?id=xjws
兵团卫视,https://live.goodiptv.club/api/yqgd.php?id=btws
西藏卫视,https://live.goodiptv.club/api/yqgd.php?id=xzws
海南卫视,https://live.goodiptv.club/api/yqgd.php?id=hinws
卡酷少儿,https://live.goodiptv.club/api/yqgd.php?id=kkse
环球奇观,https://live.goodiptv.club/api/yqgd.php?id=hqqg
DOXTV,https://live.goodiptv.club/api/yqgd.php?id=doxtv
都市剧场,https://live.goodiptv.club/api/yqgd.php?id=dsjc
法治天地,https://live.goodiptv.club/api/yqgd.php?id=fztd
劲爆体育HD,https://live.goodiptv.club/api/yqgd.php?id=jbtyhd
极速汽车HD,https://live.goodiptv.club/api/yqgd.php?id=jsqchd
乐游HD,https://live.goodiptv.club/api/yqgd.php?id=lyhd
生活时尚,https://live.goodiptv.club/api/yqgd.php?id=shss
金色学堂,https://live.goodiptv.club/api/yqgd.php?id=jsxt
魅力足球HD,https://live.goodiptv.club/api/yqgd.php?id=mlzqhd
幸福彩,https://live.goodiptv.club/api/yqgd.php?id=xfc
汽摩,https://live.goodiptv.club/api/yqgd.php?id=qm
家庭理财,https://live.goodiptv.club/api/yqgd.php?id=jtlc
游戏竞技,https://live.goodiptv.club/api/yqgd.php?id=yxjj
网络棋牌,https://live.goodiptv.club/api/yqgd.php?id=wlqp
山西公共青运,https://live.goodiptv.club/api/yqgd.php?id=sxggqy
山西经济与科教,https://live.goodiptv.club/api/yqgd.php?id=sxjjkj
山西社会与法治,https://live.goodiptv.club/api/yqgd.php?id=sxshfz
山西文体生活,https://live.goodiptv.club/api/yqgd.php?id=sxwtsh
山西影视,https://live.goodiptv.club/api/yqgd.php?id=sxys
山西黄河,https://live.goodiptv.club/api/yqgd.php?id=sxhh
山西导视,https://live.goodiptv.club/api/yqgd.php?id=sxds
阳泉新闻综合HD,https://live.goodiptv.club/api/yqgd.php?id=yqxwzhhd
阳泉科教HD,https://live.goodiptv.club/api/yqgd.php?id=yqkjhd
收藏天下,https://live.goodiptv.club/api/yqgd.php?id=sctx
山东教育卫视,https://live.goodiptv.club/api/yqgd.php?id=sdjy
国学频道,https://live.goodiptv.club/api/yqgd.php?id=gxpd
茶频道,https://live.goodiptv.club/api/yqgd.php?id=cpd
金鹰卡通,https://live.goodiptv.club/api/yqgd.php?id=jykt
快乐垂钓,https://live.goodiptv.club/api/yqgd.php?id=klcd
先锋乒羽,https://live.goodiptv.club/api/yqgd.php?id=xfpy
财富天下,https://live.goodiptv.club/api/yqgd.php?id=cftx
靓妆,https://live.goodiptv.club/api/yqgd.php?id=lz
优漫卡通,https://live.goodiptv.club/api/yqgd.php?id=ymkt
摄影频道,https://live.goodiptv.club/api/yqgd.php?id=sypd
精品,#genre#
北京冬奥,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226232/index.m3u8
纪实人文,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226230/index.m3u8
求索纪录,http://39.134.66.110/PLTV/88888888/224/3221225713/index.m3u8
黑莓电影,http://39.134.66.110/PLTV/88888888/224/3221225681/index.m3u8
黑莓动画,http://39.134.66.110/PLTV/88888888/224/3221225529/index.m3u8
爱情喜剧,http://39.134.66.110/PLTV/88888888/224/3221225533/index.m3u8
超级电视剧,http://39.134.66.110/PLTV/88888888/224/3221225637/index.m3u8
超级电影,http://39.134.66.110/PLTV/88888888/224/3221225644/index.m3u8
超级体育,http://39.134.66.110/PLTV/88888888/224/3221225635/index.m3u8
超级综艺,http://39.134.66.110/PLTV/88888888/224/3221225642/index.m3u8
潮妈辣婆,http://39.134.66.110/PLTV/88888888/224/3221225542/index.m3u8
东北热剧,http://39.134.66.110/PLTV/88888888/224/3221225679/index.m3u8
北京冬奥,http://39.134.66.110/PLTV/88888888/224/3221225670/index.m3u8
动作电影,http://39.134.66.110/PLTV/88888888/224/3221225555/index.m3u8
古装剧场,http://39.134.66.110/PLTV/88888888/224/3221225524/index.m3u8
欢乐剧场,http://39.134.66.110/PLTV/88888888/224/3221225682/index.m3u8
纪实人文,http://39.134.66.110/PLTV/88888888/224/3221225673/index.m3u8
家庭剧场,http://39.134.66.110/PLTV/88888888/224/3221225538/index.m3u8
金牌综艺,http://39.134.66.110/PLTV/88888888/224/3221225525/index.m3u8
惊悚悬疑,http://39.134.66.110/PLTV/88888888/224/3221225553/index.m3u8
精品大剧,http://39.134.66.110/PLTV/88888888/224/3221225536/index.m3u8
精品纪录,http://39.134.66.110/PLTV/88888888/224/3221225545/index.m3u8
精品体育,http://39.134.66.110/PLTV/88888888/224/3221225526/index.m3u8
军旅剧场,http://39.134.66.110/PLTV/88888888/224/3221225560/index.m3u8
军事评论,http://39.134.66.110/PLTV/88888888/224/3221225535/index.m3u8
农业致富,http://39.134.66.110/PLTV/88888888/224/3221225552/index.m3u8
武搏世界,http://39.134.66.110/PLTV/88888888/224/3221225547/index.m3u8
炫舞未来,http://39.134.66.110/PLTV/88888888/224/3221225646/index.m3u8
中国功夫,http://39.134.66.110/PLTV/88888888/224/3221225604/index.m3u8
金马影院,http://hpull.kktv8.com/livekktv/128600025/playlist.m3u8
足球频道,https://nmglive.imfc.cn/5n1r1c/182396.m3u8
NewTV,#genre#
NewTV超级体育,http://39.134.66.66/PLTV/88888888/224/3221225635/index.m3u8
NewTV超级体育,http://39.135.138.59:18890/PLTV/88888910/224/3221225622/index.m3u8
NewTV超级体育,http://39.135.138.59:18890/PLTV/88888910/224/3221225648/index.m3u8
NewTV超级体育,http://39.135.138.60:18890/PLTV/88888910/224/3221225767/index.m3u8
NewTV超级体育,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225715/index.m3u8
NewTV超级综艺,http://39.134.66.66/PLTV/88888888/224/3221225642/index.m3u8
NewTV超级综艺,http://39.135.138.59:18890/PLTV/88888910/224/3221225768/index.m3u8
NewTV超级综艺,http://39.135.138.60:18890/PLTV/88888910/224/3221225620/index.m3u8
NewTV超级综艺,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225714/index.m3u8
NewTV潮妈辣婆,http://39.134.66.66/PLTV/88888888/224/3221225542/index.m3u8
NewTV潮妈辣婆,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225685/index.m3u8
NewTV东北热剧,http://39.135.135.35:80/wh7f454c46tw1751026922_1159821621/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225741/index.m3u8?icpid=88888888&RTS=1554599523&from=1&hms_devid=691
NewTV东北热剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225741/index.m3u8
NewTV动作电影,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225661/index.m3u8
NewTV古装剧场,http://39.134.66.66/PLTV/88888888/224/3221225524/index.m3u8
NewTV古装剧场,http://39.135.138.60:18890/PLTV/88888910/224/3221225678/index.m3u8
NewTV古装剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225663/index.m3u8
NewTV海外剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225671/index.m3u8
NewTV欢乐剧场,http://39.135.135.81:80/wh7f454c46tw1744894462_1818032107/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225742/index.m3u8?icpid=88888888&RTS=1554599517&from=1&hms_devid=690
NewTV欢乐剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225742/index.m3u8
NewTV家庭剧场,http://39.134.66.66/PLTV/88888888/224/3221225538/index.m3u8
NewTV家庭剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225677/index.m3u8
NewTV金牌综艺,http://39.134.66.66/PLTV/88888888/224/3221225525/index.m3u8
NewTV金牌综艺,http://39.135.138.59:18890/PLTV/88888910/224/3221225711/index.m3u8
NewTV惊悚悬疑,http://39.134.66.66/PLTV/88888888/224/3221225553/index.m3u8
NewTV惊悚悬疑,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225665/index.m3u8
NewTV精品大剧,http://39.134.66.66/PLTV/88888888/224/3221225536/index.m3u8
NewTV精品大剧,http://39.135.138.60:18890/PLTV/88888910/224/3221225714/index.m3u8
NewTV精品大剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225670/index.m3u8
NewTV精品纪录,http://39.134.66.66/PLTV/88888888/224/3221225545/index.m3u8
NewTV精品纪录,http://39.135.138.60:18890/PLTV/88888910/224/3221225710/index.m3u8
NewTV精品纪录,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225672/index.m3u8
NewTV精品体育,http://39.134.66.66/PLTV/88888888/224/3221225526/index.m3u8
NewTV精品体育,http://39.135.138.60:18890/PLTV/88888910/224/3221225709/index.m3u8
NewTV军旅剧场,http://39.134.66.66/PLTV/88888888/224/3221225560/index.m3u8
NewTV军旅剧场,http://39.135.138.59:18890/PLTV/88888910/224/3221225669/index.m3u8
NewTV军旅剧场,http://gslbserv.itv.cmvideo.cn:80/000000001000/7485075951068666323/1.m3u8?channel-id=ystenlive&Contentid=7485075951068666323&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=7485075951068666323&owchid=ystenlive&owsid=7951969344461285239
NewTV军旅剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225676/index.m3u8
NewTV军事评论,http://39.134.66.66/PLTV/88888888/224/3221225535/index.m3u8
NewTV军事评论,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225668/index.m3u8
NewTV明星大片,http://39.134.66.66/PLTV/88888888/224/3221225550/index.m3u8
NewTV明星大片,http://39.135.138.59:18890/PLTV/88888910/224/3221225716/index.m3u8
NewTV明星大片,http://gslbserv.itv.cmvideo.cn:80/000000001000/5595720619887440144/1.m3u8?channel-id=ystenlive&Contentid=5595720619887440144&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=5595720619887440144&owchid=ystenlive&owsid=7951969344461437044
NewTV明星大片,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225664/index.m3u8
NewTV农业致富,http://39.134.66.66/PLTV/88888888/224/3221225552/index.m3u8
NewTV农业致富,http://39.135.138.59:18890/PLTV/88888910/224/3221225670/index.m3u8
NewTV农业致富,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225683/index.m3u8
NewTV武搏世界,http://39.134.66.66/PLTV/88888888/224/3221225547/index.m3u8
NewTV武搏世界,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225680/index.m3u8
NewTV炫舞未来,http://39.134.66.66/PLTV/88888888/224/3221225646/index.m3u8
NewTV炫舞未来,http://39.135.138.59:18890/PLTV/88888910/224/3221225707/index.m3u8
NewTV炫舞未来,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225719/index.m3u8
NewTV怡伴健康,http://39.134.66.66/PLTV/88888888/224/3221225571/index.m3u8
NewTV怡伴健康,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225673/index.m3u8
NewTV中国功夫,http://39.134.66.66/PLTV/88888888/224/3221225604/index.m3u8
NewTV中国功夫,http://39.135.138.60:18890/PLTV/88888910/224/3221225660/index.m3u8
NewTV中国功夫,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225681/index.m3u8
黑莓电竞,http://39.134.66.66/PLTV/88888888/224/3221225559/index.m3u8
黑莓电竞,http://39.135.138.60:18890/PLTV/88888910/224/3221225653/index.m3u8
黑莓电影,http://39.135.138.60:18890/PLTV/88888910/224/3221225718/index.m3u8
黑莓电影,http://gslbserv.itv.cmvideo.cn:80/000000001000/8785669936177902664/1.m3u8?channel-id=ystenlive&Contentid=8785669936177902664&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=8785669936177902664&owchid=ystenlive&owsid=7951969344461621383
黑莓动画,http://39.134.66.66/PLTV/88888888/224/3221225529/index.m3u8
黑莓动画,http://39.135.138.59:18890/PLTV/88888910/224/3221225672/index.m3u8
求索动物,http://39.134.66.66/PLTV/88888888/224/3221225730/index.m3u8
求索纪录,http://39.134.66.66/PLTV/88888888/224/3221225713/index.m3u8
求索科学,http://39.134.66.66/PLTV/88888888/224/3221225728/index.m3u8
求索生活,http://39.134.66.66/PLTV/88888888/224/3221225715/index.m3u8
优漫卡通,http://39.135.138.59:18890/PLTV/88888910/224/3221225665/index.m3u8
金鹰卡通,http://39.135.138.59:18890/PLTV/88888910/224/3221225721/index.m3u8
卡酷少儿,http://39.135.138.60:18890/PLTV/88888910/224/3221225677/index.m3u8
都市剧场,http://183.207.255.188/live/program/live/dsjchd/4000000/mnf.m3u8
动漫秀场,http://183.207.255.188/live/program/live/dmxchd/4000000/mnf.m3u8
游戏风云,http://183.207.255.188/live/program/live/yxfyhd/4000000/mnf.m3u8
生活时尚,http://183.207.255.188/live/program/live/shsshd/4000000/mnf.m3u8
全纪实,http://183.207.255.188/live/program/live/qjshd/4000000/mnf.m3u8
超级体育,http://39.135.138.58:18890/PLTV/88888888/224/3221225622/index.m3u8?blog.ntnas.top
超级综艺,http://39.135.138.58:18890/PLTV/88888888/224/3221225620/index.m3u8?blog.ntnas.top
东北热剧,http://39.135.138.58:18890/PLTV/88888888/224/3221226202/index.m3u8?blog.ntnas.top
欢乐剧场,http://39.135.138.58:18890/PLTV/88888888/224/3221226210/index.m3u8?blog.ntnas.top
炫舞未来,http://39.135.138.58:18890/PLTV/88888888/224/3221225707/index.m3u8?blog.ntnas.top
CHC动作电影,http://111.20.45.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226465/index.m3u8
CHC动作电影,http://39.134.18.66/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226465/1.m3u8
CHC动作电影,http://39.134.19.228:6610/yinhe/2/ch00000090990000002055/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CHC动作电影,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226465/index.m3u8
CHC高清电影,http://111.20.105.60:6060/yinhe/2/ch00000090990000002065/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CHC高清电影,http://111.20.105.60:6060/yinhe/2/ch00000090990000002065?virtualDomain=yinhe.live_hls.zte.com
CHC高清电影,http://39.134.18.65/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226463/index.m3u8
CHC高清电影,http://39.134.18.66/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226463/index.m3u8
CHC高清电影,http://39.134.18.68/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226463/1.m3u8
CHC高清电影,http://39.134.18.69/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226463/1.m3u8
CHC高清电影,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226463/index.m3u8
CHC家庭影院,http://111.20.105.60:6060/yinhe/2/ch00000090990000002085/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CHC家庭影院,http://111.20.105.60:6060/yinhe/2/ch00000090990000002085?virtualDomain=yinhe.live_hls.zte.com
CHC家庭影院,http://39.134.18.65/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226462/1.m3u8
CHC家庭影院,http://39.134.18.68/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226462/index.m3u8
CHC家庭影院,http://39.134.19.228:6610/yinhe/2/ch00000090990000002085/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CHC家庭影院,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226462/index.m3u8
北京冬奥,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225729/index.m3u8
央视台球,http://39.134.19.246:6610/yinhe/2/ch00000090990000001669/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
咪咕视频,http://39.134.66.66/PLTV/88888888/224/3221225613/index.m3u8
百视通体育,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225847/index.m3u8
百视通体育,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225834/index.m3u8
YouTube,#genre#
寰宇新聞,http://127.0.0.1:9978/proxy?do=yt&proxy=socks5://192.168.5.227:4592&url=https://www.youtube.com/watch?v=B7Zp3d6xXWw
鏡新聞,http://127.0.0.1:9978/proxy?do=yt&proxy=socks5://192.168.5.227:4592&url=https://www.youtube.com/watch?v=5n0y6b0Q25o
東森Live,http://127.0.0.1:9978/proxy?do=yt&proxy=socks5://192.168.5.227:4592&url=https://www.youtube.com/watch?v=R2iMq5LKXco
中天新聞,http://127.0.0.1:9978/proxy?do=yt&proxy=socks5://192.168.5.227:4592&url=https://www.youtube.com/watch?v=oIgbl7t0S_w
中天新聞,http://127.0.0.1:9978/proxy?do=yt&proxy=socks5://192.168.5.227:4592&url=https://www.youtube.com/live/oIgbl7t0S_w?feature=share
中天新聞2,http://127.0.0.1:9978/proxy?do=yt&proxy=socks5://192.168.5.227:4592&url=https://www.youtube.com/watch?v=WPfPjbOLNfE
三立live,http://127.0.0.1:9978/proxy?do=yt&proxy=socks5://192.168.5.227:4592&url=https://www.youtube.com/watch?v=FoBfXvlOR6I
三立inews,http://127.0.0.1:9978/proxy?do=yt&proxy=socks5://192.168.5.227:4592&url=https://www.youtube.com/watch?v=CKjSm5ZeehE
三立NEWS+,http://127.0.0.1:9978/proxy?do=yt&proxy=socks5://192.168.5.227:4592&url=https://www.youtube.com/watch?v=oZdzzvxTfUY
TVBS新聞,http://127.0.0.1:9978/proxy?do=yt&proxy=socks5://192.168.5.227:4592&url=https://www.youtube.com/watch?v=2mCSYvcfhtc
TVBS NEWS LIVE,http://127.0.0.1:9978/proxy?do=yt&proxy=socks5://192.168.5.227:4592&url=https://www.youtube.com/watch?v=m_dhMSvUCIc
民視新聞,http://127.0.0.1:9978/proxy?do=yt&proxy=socks5://192.168.5.227:4592&url=https://www.youtube.com/watch?v=ylYJSBUgaMA
華視新聞,http://127.0.0.1:9978/proxy?do=yt&proxy=socks5://192.168.5.227:4592&url=https://www.youtube.com/watch?v=wM0g8EoUZ_E
中視新聞,http://127.0.0.1:9978/proxy?do=yt&proxy=socks5://192.168.5.227:4592&url=https://www.youtube.com/watch?v=TCnaIE_SAtM
台視新聞,http://127.0.0.1:9978/proxy?do=yt&proxy=socks5://192.168.5.227:4592&url=https://www.youtube.com/watch?v=xL0ch83RAK8
EBC東森財經,http://127.0.0.1:9978/proxy?do=yt&proxy=socks5://192.168.5.227:4592&url=https://www.youtube.com/watch?v=WHEPzbFA3hw
三立財經,http://127.0.0.1:9978/proxy?do=yt&proxy=socks5://192.168.5.227:4592&url=https://www.youtube.com/watch?v=CKjSm5ZeehE
NHK WORLD,http://127.0.0.1:9978/proxy?do=yt&proxy=socks5://192.168.5.227:4592&url=https://www.youtube.com/watch?v=f0lYkdA-Gtw
Sky News,http://127.0.0.1:9978/proxy?do=yt&proxy=socks5://192.168.5.227:4592&url=https://www.youtube.com/watch?v=9Auq9mYxFEE
FRANCE 24,http://127.0.0.1:9978/proxy?do=yt&proxy=socks5://192.168.5.227:4592&url=https://www.youtube.com/watch?v=h3MuIUNCCzI
ABC News,http://127.0.0.1:9978/proxy?do=yt&proxy=socks5://192.168.5.227:4592&url=https://www.youtube.com/watch?v=w_Ma8oQLmSM
Euronews English,http://127.0.0.1:9978/proxy?do=yt&proxy=socks5://192.168.5.227:4592&url=https://www.youtube.com/watch?v=pykpO5kQJ98
DW,http://127.0.0.1:9978/proxy?do=yt&proxy=socks5://192.168.5.227:4592&url=https://www.youtube.com/watch?v=pqabxBKzZ6M
ANN News,http://127.0.0.1:9978/proxy?do=yt&proxy=socks5://192.168.5.227:4592&url=https://www.youtube.com/watch?v=coYw-eVU0Ks
KBS KOREA,http://127.0.0.1:9978/proxy?do=yt&proxy=socks5://192.168.5.227:4592&url=https://www.youtube.com/watch?v=HnfpTMtfFk8
NBC NEW,http://127.0.0.1:9978/proxy?do=yt&proxy=socks5://192.168.5.227:4592&url=https://www.youtube.com/watch?v=0IUbD_4ytuo
鳳凰資訊,http://127.0.0.1:9978/proxy?do=yt&proxy=socks5://192.168.5.227:4592&url=https://www.youtube.com/watch?v=sUISafvOieY
凤凰卫视,http://127.0.0.1:9978/proxy?do=yt&proxy=socks5://192.168.5.227:4592&url=https://www.youtube.com/watch?v=dmDg7NfUoSw
CCTV中文国际,http://127.0.0.1:9978/proxy?do=yt&proxy=socks5://192.168.5.227:4592&url=https://www.youtube.com/watch?v=9sE12tg3CmA
东森财经股市,http://127.0.0.1:9978/proxy?do=yt&proxy=socks5://192.168.5.227:4592&url=https://www.youtube.com/watch?v=LbS-xQ67fos
公視直播,http://127.0.0.1:9978/proxy?do=yt&proxy=socks5://192.168.5.227:4592&url=https://www.youtube.com/watch?v=4Uc00FPs27M
KOMPASTV,http://127.0.0.1:9978/proxy?do=yt&proxy=socks5://192.168.5.227:4592&url=https://www.youtube.com/watch?v=4rmf-lk3ito
东京新宿,http://127.0.0.1:9978/proxy?do=yt&proxy=socks5://192.168.5.227:4592&url=https://www.youtube.com/watch?v=DjdUEyjx8GM
台灣地震監視,http://127.0.0.1:9978/proxy?do=yt&proxy=socks5://192.168.5.227:4592&url=https://www.youtube.com/watch?v=Owke6Quk7T0
地方,#genre#
北京冬奥,http://39.135.138.58:18890/PLTV/88888888/224/3221225676/index.m3u8
北京冬奥,http://39.135.138.59:18890/PLTV/88888910/224/3221225675/index.m3u8
北京冬奥,http://39.135.138.60:18890/PLTV/88888910/224/3221225676/index.m3u8
吉林影视,http://stream1.jlntv.cn/yspd/sd/live.m3u8
吉林乡村,http://stream1.jlntv.cn/xcpd/sd/live.m3u8
晋中公共,http://jzlive.jztvnews.com:90/live/jzgg.m3u8
晋中综合,http://jzlive.jztvnews.com:90/live/jzzh.m3u8
上海纪实人文,http://39.135.138.59:18890/PLTV/88888910/224/3221225655/index.m3u8
上海纪实人文,http://39.135.138.60:18890/PLTV/88888910/224/3221225654/index.m3u8
西安新闻,http://stream2.xiancity.cn/xatv1/sd/live.m3u8
西安新闻综合,http://stream2.xiancity.cn/xatv1/playlist.m3u8
浙江国际,http://hw-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8
浙江国际,http://hw-m-l.cztv.com/channels/lantian/channel10/1080p.m3u8
浙江教育台,http://hw-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
浙江教育台,http://hw-m-l.cztv.com/channels/lantian/channel04/1080p.m3u8
浙江经济生活,http://hw-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
浙江经济生活,http://hw-m-l.cztv.com/channels/lantian/channel03/1080p.m3u8
浙江留学,http://hw-m-l.cztv.com/channels/lantian/channel09/1080p.m3u8
浙江龙泉,http://l.cztvcloud.com/channels/lantian/SXlongquan1/720p.m3u8
浙江民生休闲,http://hw-m-l.cztv.com/channels/lantian/channel06/1080p.m3u8
浙江民生休闲,http://hw-m-l.cztv.com/channels/lantian/channel06/720p.m3u8
浙江钱江频道,http://hw-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8
浙江钱江台,http://hw-m-l.cztv.com/channels/lantian/channel02/1080p.m3u8
浙江青田,http://l.cztvcloud.com/channels/lantian/SXqingtian1/720p.m3u8
浙江少儿,http://hw-m-l.cztv.com/channels/lantian/channel08/1080p.m3u8
浙江数码时代,http://hw-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8
浙江松阳,http://l.cztvcloud.com/channels/lantian/SXsongyang1/720p.m3u8
浙江遂昌,http://l.cztvcloud.com/channels/lantian/SXsuichang1/720p.m3u8
浙江卫视,http://hw-m-l.cztv.com/channels/lantian/channel01/1080p.m3u8
浙江新闻,http://hw-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8
浙江新闻,http://hw-m-l.cztv.com/channels/lantian/channel07/1080p.m3u8
浙江休闲台,http://hw-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8
浙江少儿,http://hw-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
世界,#genre#
凤凰中文,https://playtv-live.ifeng.com/live/06OLEGEGM4G.m3u8
凤凰中文,http://qspyx.7766.org:9999/tsfile/live/1106_1.m3u8
凤凰资讯,http://qspyx.7766.org:9999/tsfile/live/1105_1.m3u8
凤凰中文,http://r.jdshipin.com/cCCzW
凤凰资讯,http://r.jdshipin.com/0Rp07
澳门莲花,http://epg.112114.xyz/lotus
无线新闻台,http://r.jdshipin.com/CkuBd
莲花卫视,http://107.151.203.111:2209/135/hk.php?id=amlh
莲花卫视,http://www.238311.cn:555/lotustv.php
澳亚卫视,http://107.151.203.111:2209/135/hk.php?id=aoya
